wav_filename,transcript
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0018.wav,y me di cuenta que en méxico no tenemos este hábito de pasar tiempo ayudando este hábito de que si no te dedicas a esto cien porciento
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0019.wav,no entonces no mejor ni para que si no voy a poder colaborar así que se nos ocurrio una pequeña idea y bueno en que puedo yo involucrarme en méxico
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0020.wav,como todos sabemos tenemos muchísisisimos problemas así que bueno tenía que escoger uno pero yo veía que cuando me queria involucrar con varias cosas me diluia mucho
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0021.wav,y por eso me encanta este ted desde que daniel me invitó con el poder de una causa una causa con quince ni diecisiete ni quin ni quince mil
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0022.wav,así que dije bueno vamos a juntar la diversidad de la colaboración hicimos un pequeño proyecto donde dijimos bueno
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0023.wav,vamos a definir muy simplemente que hacemos en la vida creo que decía rafa no la misión en la vida yo tengo dos una es escribir circulitos y lineas y el otro es hacer que la gente colabore más y mejor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0024.wav,no me quise homologar con ninguna causa específica porque me dí cuenta que si nosotros de veras nos concentramos en como la gente colabora psicologicamente antropologicamente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0025.wav,urbanisticamente podemos resolver muchos problemas automaticamente así que hicimos un pequeño mecanismo que se llama sesenta minutos por méxico para tener este hábito de que la gente pudiera colaborar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0026.wav,les planteamos una pregunta muy simple que harías por tu país si le donaras sesenta minutos de tu tiempo a la semana y yo quería empezar con mis amigos con treinta personas veinte personas a ver que se nos ocurría
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0027.wav,dando clases de música dando clases de algo resulta que la primera semana teniamos mil miembros la segunda semana ya tenia mos dosmil miembros en un grupo de facebook
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0028.wav,la semana tercera semana teniamos tres mil miembros y así fuimos creciendo ahora tenemos ochomil casi ochomil miembros ahora por que es importante tener este grupo este grupo principalmente empezó en león yo soy de león
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0029.wav,es un telefono a la ciudad todas estas causas que hemos oido hoy y las que vamos a oir en el segundo bloque se pueden beneficiar de tener una masa critica de personas que estan dispuestas a ayudar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0030.wav,qué hace sesenta minutos por méxico nada es una plataforma para que la gente se ayude entre sí sin intermediarios si nosotros acitvamos al cinco porciento
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0031.wav,de la población de méxico y que nos donen una hora de su tiempo cuantas horas creen que tengan tendriamos al año doscientas cuarenta millones
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0032.wav,imaginense lo que podemos cambiar en doscientas cuarenta millones activando al cinco porciento del país yo no estoy de acuerdo con el video pasado en una cosa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0033.wav,yo creo que si podemos hacer sentido de las masas y de los grandes numeros este mundo esta esta étapa en nuestras vidas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0034.wav,tiene que ver con la inteligencia de las masas lo que ha pasado en sesenta minutos por méxico las ideas que se han generado no son de una persona son la inteligencia colectiva de la gente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0035.wav,es no es lo mismo como piensa un humano a como piensan ocho mil personas sabian que ustedes son ustedes porque tienen una comunidad de neuronas por que son muchas y están juntas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0036.wav,y eso hace que ustedes sean ustedes hicimos otro poryecto donde cada proyecto final de una clase estamos convenciendo a los profesores donde cada proyecto final sea una causa social
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0037.wav,y así estamos haciendo porque la colaboración por que algo especificamente de lo que hablamos todo el tiempo pues porque cuando colaboramos nos hacemos más humanos cuando colaboramos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0038.wav,existen las posibilidades cuando colaboramos la vida es más divertida uno se la pasa mejor cuando colaboramos yo he visto personas que se enamoran en el proceso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0039.wav,de colaboración así que si andan solteros si andan buscando novio eje es una muy buena manera de encontrarlo es en serio el amor surge de la colaboración
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0040.wav,porque cuando colaboras haces amigos los amigos que son la familia escogida que tenemos porque cuando colaboramos nos sentimos mas seguros estamos más seguros cuando colaboramos tenemos mas esperanza
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0041.wav,siempre cuando estamos juntos podemos hacer mas cosas cuando colaboramos nos involucramos simplemente cuando estamos juntos estamos mejor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0042.wav,así que les traigo un truco de magia tienen un papelito ustedes no a mi me gusta mucho que estos eventos maravillosos son como comentas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0043.wav,que quiere decir que son un evento grande donde que cuando pasa pero deja una estela de cosas les voy a regalar cinco palabras que les van a cambiar la vida
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0044.wav,y quiero que se las digan a las personas cuando estemos en el coffee break y al final esas cinco palabras creo que tienen la fuerza de transformar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0045.wav,a este país y al mundo estan listos para estas cinco palabras con estas cinco palabras ademas van a vivir más años van a vivir más sanos van a encontrar más trabajo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0046.wav,van a encontrar novio y novia qué mas quieren listos para lo van a apuntar en su papel estas cinco palabras son tan sencillas como estas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0047.wav,cuando terminemos hoy escriban esta frase en su papelito pongan su nombre de contacto su correo su telefono y densela a una causa de las maravillosas que hemos visto hoy
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0048.wav,y diganles esto continuen que no sea nada mas una serie de de de conferencias si no que esto es un cometa que deja una estela
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_023_SPA_0049.wav,de acciones creo que ahora tenemos que colaborar tenemos que hacerlo juntos porque juntos es la unica forma que vamos a transformar este país muchísimas gracias
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0001.wav,que nos hubiera e dado pues una una estrella en nuestro en nuestro logro
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0002.wav,e antes de comenzar con la platica me gustaria hacer un un pequeño experimento con todos aqui presentes
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0003.wav,cuantos aqui tienen un smartphone con twitter levanten la mano por favor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0004.wav,cuantos aqui tienen un smartphone con twitter levanten la mano por favor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0005.wav,la gran mayoría okey lo que vamos a hacer a continuación es vamos a requierir la sincronización y toda la hábilidad posible
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0006.wav,porque vamos a crear un trendic topic el día de hoy aqui en ted entonces lo que vamos a hacer es
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0007.wav,es lo que requiero por favor saquen sus celulares y abran sus cuentas de twitter e lo más rápido que puedan
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0008.wav,si no tienen señal pus e no sé jeje que ahí que algun vecino se las comparta o algo no saquen todos su celular
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0009.wav,y lo que vamos a hacer es vamos a escribir el hashtag el número y vamos a poner el número que ustedes quieran
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0010.wav,todavía no lo tuiten solo escribanlo tonces yo lo voy a hacer junto con ustedes tonces voy a poner el hashtag en número
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0011.wav,y voy a poner el tres porque es mi numero favorito escribanlo pero no lo tuiten no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0012.wav,ya todos lo tienen si si alguien falta no okey esto esto esto es lo difícil
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0013.wav,ya todos lo tienen si si alguien falta no okey esto esto esto es lo difícil
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0014.wav,a la cuenta de tres todos vamos a darle clik en eviar para que se publique una pared de tuits
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0015.wav,y podamos hacer este trendic topic estan listos una dos tres
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0016.wav,buena confiare que telcel y carlos slim me harán el el favor el día de hoy y se va a tuitear no pero bueno
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0017.wav,en lo que vemos como se evoluciona nuestro pequeño experimento e vengo a hablarles el día de hoy un poco a cerca de inovación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0018.wav,si la platica se llama el laboratorio mas grande de el mundo e en un momento mas les dire qué es pero antes me gustaría hablar de inovación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0019.wav,porque es la inovación la que nos va a dirigir a este laboratorio la inovación requiere del fracaso esa es una gran verdad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0020.wav,no podemos alcanzar una cosa sin haber tenido varias pruebas quiza ustedes reconoceran a este señor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0021.wav,generalmente a thomas alva edison se le reconoce por ser un hombre exitoso es un epic man
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0022.wav,lo que no se suele platicar sobre thomas alva edison o quiza si pero no se suele analisar mucho son todos los fails
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0023.wav,thomas alva edison tuve que hacer mil y un pruebas de hecho la leyenda dice que tuvo que hacer mil intentos fallidos antes de llegar al foco
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0024.wav,y esto es interesante porque todo el mundo siempre lo aborda desde la tematica ganadora no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0025.wav,después de mil focos fallidos cimento el foco el foco ganador no pero que hay de los mil focos fallidos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0026.wav,que hay de todos los fracasos que antecedieron ese es un gran problema porque el fracaso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0027.wav,tienen muchas conotaciones que no nos permiten inovar si ustedes se preguntan por qué nuestro país no inova
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0028.wav,la respuesta esta justamente aqui la primera razón por la que el país no inova
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0029.wav,es porque el fracaso cuesta dinero si ustedes se ponen a pensar en todo lo que se gasto thomas alva edison en todos esos focos fallidos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0030.wav,y tan no fue nada barato que estuvieron a punto de decirle sabes que je parale ahí y mejor dedicate a otra cosa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0031.wav,fracas implica un costo monetario o de tiempo pero implica un costo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0032.wav,un costo que muchas veces las marcas no están dispuestas a pagar el segundo problema que tuvo thomas alva edison y que tiene el fracaso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0033.wav,es la noción de que si tu fallas estas despedido
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0034.wav,eso que quiere decir vivimos en una sociedad donde el trabajo implica no equivocarse
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0035.wav,no es una sociedad de éxito es una sociedad de no fracaso entonces el temor el temor que tenemos a fracasar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0036.wav,es lo que hace que no inovemos porque si yo hago algo mal en mi trabajo me corren
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0037.wav,si y contesto algo diferente a lo que el profesor dice que debo contestar me reprueba
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0038.wav,si yo hago algo diferente a lo que se supone debo hacer obtengo algo negativo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0039.wav,y es ese temor es ese temor a fracaso ese temor a ser despedido a
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0040.wav,a tener una consecuencia negativa lo que nos hace refugiarnos en el confort de decir bueno voy a ser como me dicen que lo debo hacer
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0041.wav,y así no voy a tener ningun problema el tercer problema de por qué méxico no no inoova es la opinión ajena
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0042.wav,piensen que hubiera pasado si edison no hubiera sido mexicano y va en el foco numero quinientos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0043.wav,que hubieran dicho es un fracasado es un perdedor es un obstinado que deje de hacer eso que ridículo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0044.wav,y es interesante porque cuando somos niños la opinión no nos importa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0045.wav,podemos ser de tal o cual forma podamos hacer lo que queramos y si alguien dice te equivocaste es no no me equivoque llegue a un resultado diferente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0046.wav,pero cuando crecemos lo que opinan los demas nos nos consterna que el otro piense que somos tontos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0047.wav,que somoms e y ineptos nos vuelve totalmente temerosos a enfrentarnos a ellos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0048.wav,porque es costoso porque es riesgoso y porque los otros hablan mal
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0049.wav,de nosotros no je entonces esto pasa mucho con las marcas esto pasa mucho con todo lo que tenemos al rededor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0050.wav,y llegamos a situaciones como estas del lado izquierdo tenemos un logo de un equipo de fútbol
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0051.wav,creo que es de bélgica o de algun país escandinavo y y miren que casualidad no del lado derecho tenemos el logo de morelia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0052.wav,el miedo al fracaso nos lleva a copiar porque copiar es mucho más fácil que inovar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0053.wav,porque inovar implica fracasar copiar implica agarrar un modelo que ya probo tener éxito entonces claro
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0054.wav,mejor hago algo que ya se hizo en otro lado que demostro tener éxito en lugar de yo tener un gasto para fracasar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0055.wav,o cosas como estas no cual es el original quién sabe no es debe ser el de la derecha
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0056.wav,el plagio es la economía de la creatividad es decir
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0057.wav,no voy a arriesgarme a hacer cosas mejor voy a hacer un refrito y es mucho lo que pasa en las telenovelas mexicanas en los contenidos en lo que hacemos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0058.wav,siempre es en lugar de gastar dinero voy a hacer otra cosa que ya se compró
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0059.wav,y es cómico y es trágico porque no solo es en estos ejemplos chuscos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0060.wav,es en nuestra propia vida es en nuestra carrera es en nuestros trabajos es en el medio
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0061.wav,todo siempre tiende a estas tres cuestiones que es muy costoso que tenemos mucho miedo y la critica ajena
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0062.wav,entonces estamos en un dilema estamos en un dilema porque no podemos salir de este bache en el cual
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0063.wav,y es aqui donde fracasan todas estas platicas motivacionales de tu si tu tu puedes salir adelante no tengas miedo si claro no tengo miedo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0064.wav,entonces e sun gran problema porque mas allá de palabras buenas palabras bonitas inspiradoras hay un contexto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0065.wav,un contexto real que nos impide salir de de él pero entonces tenemos algo muy interesante
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0066.wav,por fortuna tenemos el laboratorio más grande de el mundo y tenemos grandes ganadores como el
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0067.wav,qué nos da internet internet nos da el derecho de no equivocarse el derecho de equivocarse
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0068.wav,en internet uno es anonimo en internet no hay un costo en internet la unica limitación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0069.wav,es que sepas hacer las cosas internet es un laboratorio porque nos permite experimentar sin el riesgo a fracasar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0070.wav,y cuando erramos no fracasamos aprendemos una lección y es interesante porque
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0071.wav,es esta dinámica de internet donde somos básicamente anonimos que nos permite hacer grandes cosas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0072.wav,traigo un ejemplo de un chio que ocupo internet como un laboratorio
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0073.wav,tuvo una hipotesis tuvo un planteamiento a la gente le gusta googlearse
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0074.wav,todo el tiempo estan traqueando su ego no así de a ver ahora que estan diciendo de mí que no están diciendo de mí
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0075.wav,porque no comprar una palabra de su apellido y que me vean
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0076.wav,y fue lo que hizo y su planteamiento fue si compró sus nombres lo más seguro es que me vean y vean mi portafolio
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0077.wav,y obtuvo los resultados que vimos los cinco las cinco personas que vieron su pues su ac su acción digital
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0078.wav,obtuvieron un e una entrevista al final dos le ofrecieron trabajo y se quedo en una
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0079.wav,y esto es muy interesante porque el tipo no gasto seis dolares que son ochenta pesos o multiplicados por el cambio pero aqui lo importante es como
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0080.wav,hizo algo sin ningun temor a equivocarse tonces es esta dinámica
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0081.wav,la que destruye todos los obstaculos que impiden que méxico inove
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0082.wav,y si algo me gustaría que se llevaran el día de hoy de esto es precisamente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0083.wav,tener la noción de que internet es un laboratorio de ideas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0084.wav,más allá de los lols y de que si que chistoso mi facebook etcetera etcetera
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0085.wav,internet es un espacio que nos permite poder inovar eliminando los riesgos que eso implica
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0086.wav,como puedo llegar a las personas en una forma diferente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0087.wav,el problema de lo que yo hago que es diseño que ademas no lo estudié fue allá complicación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0088.wav,es que el diseño se avoca siempre al al artificio de lo bello
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0089.wav,no es que algo se vea bien y que a la gente le guste pero como puede ser más allá realmente el diseño bonito
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0090.wav,solo le gusta a los diseñadores entonces un día se me ocurrio decir qué pasaria si el diseño lo lo combinara con una idea
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0091.wav,y tuviera algo que decir y ocupara el diseño no como un fin sino como una herramienta para comunicar algo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0092.wav,y yo lo que contestaba era okey puede que tenga que herir suceptibilidad pero finalmente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0093.wav,porque cuando uno piensa en japón bueno en mi generación pensamos en ánime y en caricaturas que veíamos en el cinco caballeros del zodiaco y todo eso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0094.wav,entonces pasó hubo una gran polemica la gente se enojaba otra decía que no se enojaran pero aqui lo rescatable es que al final
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0095.wav,aqui sigo no pasó nada no me lincharon no perdí mi trabajo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0096.wav,y sin embargo pude expresarme en el temor del fracaso que da a veces el mundo físico
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0097.wav,y lo que siempre me gusta es crear esa esa risa no esa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0098.wav,creen porque si algo permite el laboratorio más grande del mundo es precisamente eso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_024_SPA_0099.wav,poder experimentar poder crear poder hacer sin un riesgo sin un costo que nos impida ser
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0001.wav,muchas gracias a claudia por la invitación a este foro y por haber traido a ted
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0002.wav,quiero agradeces a los estudiantes del itam por invitarme a participar en este evento mi nombre es emiliano salinas soy economista del itam empresario e activista y entrenador de potencial humano
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_025_SPA_0003.wav,san miguel de allende mi nombre es emiliano salinas y voy a e platicarles a cerca de el papel que tenemos los miembros de la sociedad civil
